run_id,weight_type,mpec_status,solve_time,gap,total_cap,market_cost,lambda_e_avg,ls_total,rd_status,rd_volume,rd_cost,curtailment,rd_up_vol,rd_down_vol,rd_cost_econ,curt_cost,lambda_c_z1,c_dem_z1,nu_c_z1,req_z1,net_import_z1,c_NL0 0 Invest,c_NL0 1 Invest,c_NL0 10 Invest,c_NL0 11 Invest,c_NL0 12 Invest,c_NL0 13 Invest,c_NL0 14 Invest,c_NL0 15 Invest,c_NL0 16 Invest,c_NL0 17 Invest,c_NL0 18 Invest,c_NL0 19 Invest,c_NL0 2 Invest,c_NL0 20 Invest,c_NL0 21 Invest,c_NL0 22 Invest,c_NL0 23 Invest,c_NL0 24 Invest,c_NL0 25 Invest,c_NL0 26 Invest,c_NL0 27 Invest,c_NL0 28 Invest,c_NL0 3 Invest,c_NL0 30 Invest,c_NL0 31 Invest,c_NL0 33 Invest,c_NL0 4 Invest,c_NL0 5 Invest,c_NL0 6 Invest,c_NL0 7 Invest,c_NL0 8 Invest,c_NL0 9 Invest
11,ptdf_pos,TIME_LIMIT,220.60600018501282,1.0544275136165755,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,1.6343288888131112e7,4.037157493283894e11,5.854613642795684e6,5.244337622667709e6,1.1098951265463402e7,-2.525920245127467e8,4.0396834135290216e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,0.0,634.5076028511185,0.0,0.0,1000.0
12,ptdf_neg,TIME_LIMIT,220.6230001449585,0.02559770940620257,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,2.1262332239093475e7,1.5857581764947665e11,2.299788779902276e6,9.481271729595602e6,1.1781060509497873e7,-1.0960816378038603e8,1.5868542581325705e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,634.5076028511185
13,ptdf_pos,TIME_LIMIT,220.46099996566772,1.081771135686847,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,1.6343288888131112e7,4.037157493283894e11,5.854613642795684e6,5.244337622667709e6,1.1098951265463402e7,-2.525920245127467e8,4.0396834135290216e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,0.0,634.5076028511185,0.0,0.0,1000.0
14,ptdf_neg,TIME_LIMIT,220.356999874115,0.03810653753646825,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,2.1262332239093475e7,1.5857581764947665e11,2.299788779902276e6,9.481271729595602e6,1.1781060509497873e7,-1.0960816378038603e8,1.5868542581325705e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,634.5076028511185
15,ptdf_pos,TIME_LIMIT,220.44400000572205,0.16278149277077078,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,1.6343288888131112e7,4.037157493283894e11,5.854613642795684e6,5.244337622667709e6,1.1098951265463402e7,-2.525920245127467e8,4.0396834135290216e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,0.0,634.5076028511185,0.0,0.0,1000.0
16,ptdf_neg,TIME_LIMIT,220.4359998703003,0.9996891682122424,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,2.1262332239093475e7,1.5857581764947665e11,2.299788779902276e6,9.481271729595602e6,1.1781060509497873e7,-1.0960816378038603e8,1.5868542581325705e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,634.5076028511185
17,ptdf_pos,TIME_LIMIT,220.56900000572205,5.213004500527051,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,2.1289844042347148e7,1.5857523989773593e11,2.2997811788153555e6,9.4950314317659e6,1.1794812610581249e7,-1.0966144052359009e8,1.5868490133825952e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,634.5076028511185
18,ptdf_neg,TIME_LIMIT,220.52300000190735,10.901645552005661,14634.50760626692,3.0434163818311663e9,40.18282306038088,0.0,OPTIMAL,2.761631946399522e7,4.037122216396517e11,5.854501114315013e6,1.0880909174840106e7,1.6735410289155113e7,-2.483552480842179e8,4.039605768877359e11,53935.517593485565,16722.70760285112,0.0,16722.70760285112,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,5.938325102761157e-7,0.0,1000.0,1000.0,4.464362746148256e-7,5.938304639130367e-7,0.0,5.938342155786815e-7,0.0,1000.0,1000.0,5.938325102761157e-7,1000.0,0.0,5.938336471444929e-7,1000.0,5.938325102761157e-7,1000.0,0.0,634.5076022574849,0.0,0.0,1000.0
19,ptdf_pos,TIME_LIMIT,220.77600002288818,1.0197699836480432,14634.507602851118,3.0434163816352663e9,40.18282306038072,0.0,OPTIMAL,2.596588444901178e7,4.037860185911682e11,5.855627337925776e6,1.005512855554301e7,1.5910755893468773e7,-2.5226772571030527e8,4.0403828631687854e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,0.0,634.5076028511185,0.0,0.0,1000.0
20,ptdf_neg,TIME_LIMIT,2366.2320001125336,0.2921402281389234,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,2.1289844042347148e7,1.5857523989773593e11,2.2997811788153555e6,9.4950314317659e6,1.1794812610581249e7,-1.0966144052359009e8,1.5868490133825952e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,634.5076028511185
21,ptdf_pos,TIME_LIMIT,220.31200003623962,4.170731448497948,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,2.1289844042347148e7,1.5857523989773593e11,2.2997811788153555e6,9.4950314317659e6,1.1794812610581249e7,-1.0966144052359009e8,1.5868490133825952e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,634.5076028511185
22,ptdf_neg,TIME_LIMIT,220.57099986076355,63.49756595885171,14634.50760496862,3.043416381770892e9,40.1828230603811,0.0,OPTIMAL,2.452630362538862e7,4.037615288307114e11,5.855241238815832e6,9.33553119328639e6,1.519077243210223e7,-2.501166475809728e8,4.040116454782924e11,53935.517593488104,16722.70760285112,53935.517593488104,16722.70760285112,0.0,0.0,999.9999981476726,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,2.64676941696962e-7,1000.0,1000.0,0.0,2.6450732093508133e-7,0.0,2.6450743462191905e-7,0.0,1000.0,1000.0,1.8529974568082253e-6,1000.0,2.6450732093508133e-7,2.6450732093508133e-7,1000.0,3.971154001192192e-7,1000.0,0.0,634.5076028504495,0.0,3.976779510139753e-7,1000.0
23,ptdf_pos,TIME_LIMIT,220.45199990272522,3.8251603206660016,14634.507602851118,3.0434163816352663e9,40.18282306038072,0.0,OPTIMAL,2.596588444901178e7,4.037860185911682e11,5.855627337925776e6,1.005512855554301e7,1.5910755893468773e7,-2.5226772571030527e8,4.0403828631687854e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,0.0,634.5076028511185,0.0,0.0,1000.0
24,ptdf_neg,TIME_LIMIT,221.10199999809265,18.472770618039803,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,2.1289844042347148e7,1.5857523989773593e11,2.2997811788153555e6,9.4950314317659e6,1.1794812610581249e7,-1.0966144052359009e8,1.5868490133825952e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,634.5076028511185
25,ptdf_pos,TIME_LIMIT,220.5880000591278,72.42078506474037,14634.50760285112,3.043416381635358e9,40.182823060380734,0.0,OPTIMAL,1.5396017256546795e7,2.9665194254098047e11,4.302009385086898e6,5.547003935729943e6,9.849013320816852e6,-1.8670503001553205e8,2.96838647570996e11,53935.5175935712,16722.70760285112,53935.5175935712,16722.70760285112,0.0,0.0,1000.0,0.0,0.0,999.9999999971617,1000.0,999.9999999971549,1000.0,0.0,0.0,0.0,999.9999999971617,999.9999999971549,0.0,0.0,0.0,0.0,0.0,1000.0,999.9999999971576,0.0,999.9999999971603,0.0,0.0,1000.0,0.0,1000.0,634.5076028681665,1000.0,0.0,0.0,1000.0
26,ptdf_neg,TIME_LIMIT,220.75300002098083,0.49282575832765324,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,2.190069550513717e7,1.872073904109444e11,2.7149739802269842e6,9.592860762455098e6,1.2307834742682073e7,-1.2581422471753621e8,1.8733320463566193e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,634.5076028511185,1000.0,0.0,0.0
27,ptdf_pos,TIME_LIMIT,220.60700011253357,22.184522221181,14634.507614741942,3.043416382339095e9,40.18282306038082,0.0,OPTIMAL,1.853975405281249e7,1.5857626428913373e11,2.2997887631284758e6,8.119982644842004e6,1.0419771407970486e7,-1.0916036673111564e8,1.5868542465586484e11,53935.51759343584,16722.70760285112,53935.51759343584,16722.70760285112,0.0,0.0,9.339294138044357e-8,0.0,0.0,1000.0,9.339294138044357e-8,1000.0,1000.0,6.556757625730827e-7,2.2465736719823334e-6,0.0,1000.0,1000.0,0.0,1.8737671325652643e-7,1000.0,2.528060122131139e-6,0.0,1000.0,1000.0,0.0,1000.0,0.0,5.898714832142108e-6,1000.0,9.417740898243215e-8,1000.0,1000.0,1000.0,1000.0,9.339294138044357e-8,634.5076028511846
28,ptdf_neg,TIME_LIMIT,220.55299997329712,2.7401238711771945,14634.507602851118,3.0434163816352663e9,40.18282306038072,0.0,OPTIMAL,2.596588444901178e7,4.037860185911682e11,5.855627337925776e6,1.005512855554301e7,1.5910755893468773e7,-2.5226772571030527e8,4.0403828631687854e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,0.0,634.5076028511185,0.0,0.0,1000.0
29,ptdf_pos,TIME_LIMIT,220.81699991226196,166.7661436293791,14634.507602919883,3.0434163816394773e9,40.18282306038084,0.0,OPTIMAL,1.7437171685936876e7,1.58575742330952e11,2.299788779790829e6,7.5686914530730285e6,9.868480232863849e6,-1.0968347461519521e8,1.586854258055672e11,53935.517593435914,16722.70760285112,53935.517593435914,16722.70760285112,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,3.773302381659961e-8,1000.0,1000.0,0.0,0.0,1000.0,3.773391199501931e-8,0.0,1000.0,1000.0,0.0,1000.0,0.0,7.839616955607203e-9,1000.0,2.29929355555214e-8,1000.0,999.9999999969826,1000.0,1000.0,0.0,634.5076028166013
30,ptdf_neg,TIME_LIMIT,220.5920000076294,5.66200599470465,14634.507602851118,3.0434163816352663e9,40.18282306038072,0.0,OPTIMAL,2.596588444901178e7,4.037860185911682e11,5.855627337925776e6,1.005512855554301e7,1.5910755893468773e7,-2.5226772571030527e8,4.0403828631687854e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,0.0,634.5076028511185,0.0,0.0,1000.0
31,ptdf_pos,TIME_LIMIT,221.125,10.293242923154889,14634.507602966149,3.043416381642209e9,40.182823060380734,0.0,OPTIMAL,3.0625174490143932e7,4.037318550671715e11,5.854775393807115e6,1.2385199548168452e7,1.823997494197548e7,-2.476471055194254e8,4.039795021726909e11,53935.51759343587,16722.70760285112,53935.51759343587,16722.70760285112,0.0,0.0,1000.0,2.3004986360319897e-8,1000.0,1000.0,999.9999999770007,1000.0,1000.0,0.0,2.3004986360319897e-8,2.3004986360319897e-8,1000.0,1000.0,0.0,2.3004986360319897e-8,0.0,0.0,2.3004986360319897e-8,1000.0,1000.0,2.3004986360319897e-8,1000.0,0.0,0.0,1000.0,0.0,1000.0,0.0,634.5076028511178,0.0,0.0,1000.0
32,ptdf_neg,TIME_LIMIT,220.60799980163574,128.47084759552325,14634.507603670925,3.0434163816809826e9,40.182823060380734,0.0,OPTIMAL,1.5774909098610315e7,1.5857510454700714e11,2.2997811778235473e6,6.737563960393381e6,9.037345138216935e6,-1.0979672281763738e8,1.5868490126982477e11,53935.517593571545,16722.70760285112,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,1000.0,3.8681093883496963e-7,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,4.3299417029629705e-7,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,634.5076028511185
33,ptdf_pos,TIME_LIMIT,220.89400005340576,0.2627455791191052,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,2.1262332239093475e7,1.5857581764947665e11,2.299788779902276e6,9.481271729595602e6,1.1781060509497873e7,-1.0960816378038603e8,1.5868542581325705e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,634.5076028511185
34,ptdf_neg,TIME_LIMIT,220.70499992370605,1.3042773003677783,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,1.6343288888131112e7,4.037157493283894e11,5.854613642795684e6,5.244337622667709e6,1.1098951265463402e7,-2.525920245127467e8,4.0396834135290216e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,0.0,634.5076028511185,0.0,0.0,1000.0
35,ptdf_pos,TIME_LIMIT,220.59500002861023,3.9388072098332545,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,1.6343288888131112e7,4.037157493283894e11,5.854613642795684e6,5.244337622667709e6,1.1098951265463402e7,-2.525920245127467e8,4.0396834135290216e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,0.0,634.5076028511185,0.0,0.0,1000.0
36,ptdf_neg,TIME_LIMIT,220.64699983596802,5.406014595250604,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,2.1262332239093475e7,1.5857581764947665e11,2.299788779902276e6,9.481271729595602e6,1.1781060509497873e7,-1.0960816378038603e8,1.5868542581325705e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,634.5076028511185
37,ptdf_pos,TIME_LIMIT,220.75799989700317,1.6474849422564202,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,1.6343288888131112e7,4.037157493283894e11,5.854613642795684e6,5.244337622667709e6,1.1098951265463402e7,-2.525920245127467e8,4.0396834135290216e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,0.0,634.5076028511185,0.0,0.0,1000.0
38,ptdf_neg,TIME_LIMIT,220.50100016593933,0.5452372075732095,14634.507602851118,3.043416381635267e9,40.18282306038072,0.0,OPTIMAL,2.1262332239093475e7,1.5857581764947665e11,2.299788779902276e6,9.481271729595602e6,1.1781060509497873e7,-1.0960816378038603e8,1.5868542581325705e11,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,634.5076028511185
